0.21102,0.0029892,-0.10129,0.15779,-0.10536,0.14166,-0.060171,0.40216,0.042248,0.55657,0.13036,0.068575
-0.024357,0.73471,-0.088954,0.21503,0.078891,0.27172,-0.25639,0.00028642,-0.074038,0.30239,-0.18637,0.0089108
-0.1973,0.0055733,0.007712,0.91457,0.060436,0.40009,-0.26516,0.00017271,-0.083699,0.24348,-0.15997,0.02511
0.025094,0.72699,-0.14029,0.049863,0.060024,0.40332,-0.31717,5.9126e-06,-0.038096,0.59603,-0.13547,0.058325
0.061746,0.38993,-0.059963,0.40379,-0.0010841,0.98797,-0.27696,8.5024e-05,-0.086418,0.22845,0.03023,0.67404
0.51998,5.6996e-15,-0.35574,3.1061e-07,0.035748,0.61889,0.13631,0.056767,0.13492,0.059379,-0.018721,0.79453
0.17216,0.015826,-0.23694,0.0008266,0.13128,0.066643,0.33878,1.1921e-06,-0.17382,0.01483,-0.19374,0.0065126
-0.33928,1.1466e-06,-0.022829,0.75078,-0.0024718,0.97257,-0.36497,1.4442e-07,-0.26689,0.00015596,-0.38337,2.9194e-08
0.02971,0.67934,0.090216,0.20857,-0.11799,0.099548,-0.048405,0.50048,0.16904,0.017862,0.075653,0.29194
-0.042572,0.55354,-0.11493,0.1087,0.088961,0.215,-0.087125,0.22465,-0.04271,0.55225,-0.21663,0.00229
-0.16374,0.021834,0.024393,0.73434,0.087035,0.22513,-0.30494,1.3872e-05,-0.10035,0.16168,-0.079802,0.2662
-0.053144,0.45944,0.01863,0.7955,-0.022893,0.75011,0.065463,0.36198,-0.0046348,0.94859,0.05199,0.46926
0.0092572,0.89754,-0.067401,0.34791,-0.036584,0.6107,-0.15094,0.034711,0.059259,0.40934,-0.020726,0.77308
0.23805,0.00078002,-0.21744,0.0022025,-0.042516,0.55406,-0.26155,0.00021309,0.087342,0.22349,-0.034172,0.63444
0.661,5.4864e-26,-0.32043,4.6791e-06,-0.026337,0.71405,0.037589,0.60092,0.17448,0.01445,0.2197,0.0019751
-0.52074,5.1267e-15,0.19957,0.0050404,-0.058425,0.41598,-0.43791,1.3759e-10,-0.080752,0.26053,-0.094519,0.18759
0.46412,7.3022e-12,-0.11364,0.11275,-0.035728,0.61908,0.28328,5.7389e-05,-0.036666,0.6099,-0.027635,0.70061
-0.4734,2.4313e-12,0.24838,0.0004477,0.04196,0.55926,-0.21224,0.0028226,-0.057244,0.42548,-0.047231,0.51094
0.2833,5.7328e-05,-0.16477,0.021005,0.10285,0.15144,-0.10725,0.1346,0.024628,0.73187,0.063473,0.37679
0.23596,0.00087026,-0.24273,0.00060845,0.044994,0.53119,0.19052,0.0074783,0.054473,0.44827,-0.060659,0.39835
-0.14924,0.036818,-0.12546,0.079748,0.065472,0.36192,-0.29067,3.5818e-05,-0.22131,0.0018252,-0.29493,2.7126e-05
-0.2497,0.0004163,0.080031,0.26483,0.021458,0.7653,-0.26969,0.00013202,-0.18197,0.01069,-0.18966,0.0077563
-0.1001,0.16273,0.13606,0.057236,-0.046438,0.51807,-0.25975,0.00023639,0.057407,0.42416,-0.028237,0.69442
-0.43866,1.2686e-10,0.23038,0.00116,-0.11198,0.11814,-0.41835,1.0501e-09,-0.16947,0.017566,-0.052182,0.46761
0.24004,0.00070217,-0.234,0.00096332,0.072502,0.31256,0.070463,0.3264,-0.074052,0.3023,-0.067905,0.34431
-0.13256,0.063998,-0.037131,0.60538,-0.038284,0.59422,-0.22637,0.0014207,-0.12612,0.07817,0.044454,0.53612
-0.25941,0.00024102,0.036076,0.61567,-0.030303,0.6733,-0.11736,0.10137,-0.068893,0.33732,-0.064201,0.37133
-0.20662,0.003666,-0.0077524,0.91412,0.026716,0.71012,-0.36646,1.2742e-07,-0.084948,0.23649,-0.19112,0.0072882
-0.020479,0.77572,0.019025,0.79126,-0.079992,0.26506,-0.02265,0.75267,-0.04182,0.56057,-0.11737,0.10136
0.30979,9.9406e-06,-0.37459,6.3397e-08,0.11053,0.12303,0.019368,0.78759,-0.17736,0.012886,0.035868,0.61771
0.32118,4.4322e-06,-0.21892,0.0020511,0.037604,0.60078,-0.0030014,0.9667,-0.28839,4.1473e-05,-0.087367,0.22336
-0.11151,0.11969,-0.075559,0.29254,-0.091401,0.20263,-0.18549,0.0092435,0.076363,0.28742,-0.11952,0.095197
-0.10211,0.1544,0.038651,0.59068,-0.03957,0.58188,-0.14423,0.043706,-0.035825,0.61813,-0.18488,0.0094805
0.13345,0.062225,-0.19219,0.006962,0.05857,0.41483,-0.019104,0.79042,-0.12256,0.08702,-0.2093,0.003238
0.60329,8.1506e-21,-0.28132,6.4897e-05,0.013695,0.84891,0.36104,2.008e-07,0.065429,0.36223,0.04059,0.57217
0.026186,0.71562,-0.072034,0.3157,-0.062391,0.385,-0.18944,0.0078294,0.064205,0.3713,-0.035328,0.62301
-0.44253,8.3459e-11,0.18937,0.0078537,0.088474,0.21753,-0.20737,0.0035404,-0.07805,0.27687,-0.09597,0.18087
0.1113,0.12041,-0.19691,0.0056695,0.15193,0.033527,0.19195,0.0070329,-0.2823,6.1028e-05,-0.37081,8.7924e-08
0.077133,0.28257,-0.19569,0.0059824,0.016882,0.81432,0.14926,0.036799,-0.11335,0.11367,-0.16943,0.017597
0.46694,5.2463e-12,-0.31233,8.3266e-06,0.13639,0.056632,0.26897,0.00013785,0.02852,0.69151,-0.038111,0.59589
0.46025,1.1451e-11,-0.16825,0.018412,0.14069,0.049192,0.47096,3.2575e-12,-0.064573,0.36856,-0.027002,0.70716
0.10296,0.15099,-0.073171,0.3081,0.009651,0.8932,-0.051861,0.47036,-0.030597,0.67031,-0.22454,0.0015565
-0.31748,5.783e-06,0.12209,0.088243,-0.058419,0.41603,-0.33542,1.5408e-06,-0.22416,0.0015857,-0.090885,0.2052
-0.19623,0.0058426,0.32419,3.561e-06,-0.18137,0.010957,-0.28336,5.7118e-05,0.042046,0.55845,0.11754,0.10086
-0.065895,0.35881,0.081541,0.25589,-0.13634,0.056729,-0.19691,0.0056712,-0.024592,0.73225,0.041914,0.55969
-0.50774,3.0624e-14,0.1743,0.01455,-0.10439,0.14536,-0.31567,6.5769e-06,-0.24513,0.00053455,-0.15503,0.030035
-0.045168,0.52959,0.014805,0.83683,-0.13302,0.06307,-0.054578,0.44739,-0.10217,0.15418,-0.19491,0.0061886
0.42137,7.7387e-10,-0.073183,0.30802,-0.1613,0.023907,0.22036,0.0019119,0.067949,0.344,0.17425,0.014583
-0.54186,2.3745e-16,0.34913,5.2948e-07,-0.18208,0.010644,-0.4193,9.5411e-10,-0.14068,0.049217,-0.20021,0.0048993
4.3269e-06,0.99995,-0.10132,0.15766,0.15965,0.025408,-0.13768,0.054311,-0.033708,0.63905,-0.12224,0.087858
-0.56823,3.7386e-18,0.18644,0.0088852,-0.020233,0.77835,-0.344,7.9434e-07,-0.1254,0.079904,-0.066085,0.35743
-0.3693,1.0005e-07,0.14455,0.043234,-0.023547,0.74322,-0.34023,1.0656e-06,-0.18134,0.01097,-0.13396,0.061223
-0.033894,0.6372,0.012149,0.86579,0.072176,0.31475,0.050443,0.48259,0.022438,0.75492,-0.074022,0.3025
-0.15303,0.032247,-0.10324,0.14989,-0.078562,0.27372,-0.50417,4.9392e-14,-0.12437,0.082431,0.059512,0.40734
0.36536,1.398e-07,0.042688,0.55246,-0.050308,0.48377,0.20296,0.0043308,0.07027,0.32773,0.16383,0.021764
0.24942,0.0004229,-0.27635,8.8248e-05,0.058805,0.41295,0.069484,0.33318,-0.15478,0.030299,-0.20697,0.0036072
0.28558,4.963e-05,-0.1339,0.061337,-0.060066,0.40299,0.052676,0.4634,-0.08647,0.22817,-0.0056175,0.93771
0.45174,3.0136e-11,-0.31524,6.7838e-06,-0.027193,0.70518,-0.16111,0.024077,0.035957,0.61684,0.0056914,0.9369
0.25839,0.00025561,-0.0062029,0.93124,0.033028,0.64583,0.0085308,0.90554,0.32647,3.0139e-06,0.17577,0.013727
0.0080654,0.91067,-0.020453,0.77599,0.0388,0.58925,0.093255,0.19358,-0.0098124,0.89143,-0.17594,0.013639
0.39681,8.5112e-09,-0.22182,0.0017805,0.024535,0.73284,0.024382,0.73445,0.14963,0.03633,0.028291,0.69386
-0.039159,0.58581,-0.053884,0.4532,0.11406,0.11143,-0.013451,0.85156,-0.0093037,0.89702,-0.083166,0.2465
0.22165,0.0017953,-0.15588,0.029127,0.15056,0.035173,-0.090184,0.20873,-0.002378,0.97361,0.023725,0.74134
0.4963,1.3894e-13,-0.11538,0.10732,-0.19042,0.0075088,0.19056,0.0074643,-0.011735,0.87033,0.17542,0.013921
0.20554,0.003851,-0.034098,0.63517,-0.04242,0.55496,-0.024332,0.73497,-0.16361,0.021939,-0.057753,0.42137
-0.093299,0.19337,0.095287,0.18401,-0.10397,0.14701,-0.058653,0.41416,0.009465,0.89525,0.045217,0.52914
0.24006,0.00070153,-0.14415,0.043821,0.079227,0.26967,0.041317,0.56531,-0.15883,0.026184,0.029509,0.68139
-0.33781,1.2843e-06,0.081828,0.25421,-0.12253,0.087109,-0.22553,0.0014813,-0.43923,1.1933e-10,-0.21392,0.0026071
-0.34309,8.5312e-07,0.0080607,0.91072,0.066013,0.35795,-0.28963,3.8308e-05,-0.0075618,0.91623,-0.040325,0.57468
0.32225,4.1022e-06,-0.048613,0.49864,-0.11521,0.10783,0.13411,0.060927,-0.02183,0.76136,0.030407,0.67224
-0.36388,1.583e-07,0.23281,0.0010243,0.015272,0.83176,-0.076865,0.28425,-0.16582,0.020195,-0.12337,0.084927
-0.32591,3.1391e-06,0.061088,0.39501,-0.068607,0.33933,-0.16412,0.021532,-0.12659,0.077057,-0.24399,0.00056834
0.41616,1.3076e-09,-0.25041,0.00040021,0.029773,0.67869,0.36945,9.8794e-08,-0.057358,0.42456,-0.038264,0.59441
0.37733,4.9868e-08,-0.14583,0.041407,-0.11707,0.10222,-0.0023127,0.97434,-0.090281,0.20824,0.0051014,0.94343
0.1691,0.017822,-0.14342,0.044919,0.093604,0.19191,0.23755,0.00080089,-0.21201,0.0028531,-0.034307,0.6331
-0.55137,5.5383e-17,0.22035,0.0019126,-0.043011,0.54945,-0.16838,0.018322,-0.084056,0.24147,-0.2726,0.00011089
-0.057064,0.42694,-0.038923,0.58807,-0.023633,0.74231,-0.28624,4.7596e-05,0.036759,0.609,-0.093774,0.1911
0.11952,0.09519,-0.10334,0.14948,0.046731,0.51543,0.15066,0.035053,-0.097734,0.17295,-0.12112,0.090828
0.19127,0.0072425,-0.17015,0.017112,0.021523,0.76461,-0.012189,0.86536,0.032991,0.6462,-0.064667,0.36786
0.46033,1.1347e-11,-0.25137,0.00037949,0.071525,0.31914,0.37582,5.6965e-08,-0.039583,0.58174,0.042743,0.55195
0.012151,0.86577,-0.12237,0.087513,-0.041203,0.56638,-0.3206,4.6244e-06,0.0067898,0.92475,-0.12975,0.0699
-0.15486,0.030212,0.004032,0.95527,-0.049398,0.49173,-0.21806,0.0021381,-0.18527,0.0093291,-0.13016,0.069009
0.21964,0.0019801,-0.14617,0.040928,0.027792,0.699,0.23472,0.00092795,-0.083602,0.24403,-0.069207,0.33512
-0.1364,0.056603,0.031883,0.65731,-0.056171,0.43422,-0.29507,2.6885e-05,-0.01277,0.85901,0.071494,0.31935
0.15099,0.034644,-0.20601,0.0037696,0.10104,0.15881,0.017218,0.81069,-0.19942,0.0050742,-0.2255,0.0014837
0.38244,3.1721e-08,-0.2373,0.00081134,-0.013806,0.8477,0.030232,0.67402,0.041065,0.56768,0.17311,0.015249
-0.50933,2.4715e-14,0.17337,0.015096,-0.089172,0.2139,-0.25246,0.00035726,-0.1793,0.011917,-0.0314,0.66219
0.23327,0.0010005,-0.24467,0.0005478,0.041386,0.56465,0.0536,0.45559,-0.21548,0.0024208,-0.1731,0.015254
-0.41475,1.506e-09,0.1072,0.13478,0.071207,0.32131,-0.21404,0.0025917,-0.044336,0.53721,-0.12893,0.071706
-0.23691,0.00082797,0.13104,0.067135,-0.051492,0.47353,-0.40956,2.5118e-09,-0.15262,0.032715,-0.072686,0.31133
0.090551,0.20687,-0.13095,0.067327,0.022134,0.75813,-0.21896,0.0020472,0.0045214,0.94985,0.0043659,0.95157
0.215,0.0024764,-0.12685,0.076451,0.12133,0.090249,0.18143,0.010928,-0.041117,0.56719,-0.19307,0.0067027
0.43725,1.4762e-10,-0.23975,0.00071318,0.033792,0.63822,0.32883,2.53e-06,-0.083538,0.24439,-0.17693,0.013112
0.29351,2.9783e-05,-0.097024,0.17611,0.041715,0.56156,0.40064,5.9322e-09,-0.025321,0.72463,-0.0109,0.87948
0.19144,0.0071908,-0.10167,0.15618,-0.048987,0.49534,-0.060752,0.39763,0.073425,0.30642,0.021825,0.76141
0.10473,0.14404,0.0042829,0.95249,-0.064285,0.3707,0.27039,0.00012667,-0.11208,0.11783,-0.15314,0.032118
-0.46705,5.1814e-12,0.090822,0.20552,0.037305,0.60368,-0.38369,2.8363e-08,-0.14542,0.04198,-0.23214,0.0010601
-0.18191,0.01072,-0.045761,0.52419,0.080617,0.26133,-0.01709,0.81208,-0.22883,0.0012552,-0.36475,1.4716e-07
-0.03541,0.62221,-0.02107,0.76942,0.058886,0.41231,-0.027755,0.69938,-0.24151,0.00064926,-0.17802,0.01255
-0.030185,0.6745,-0.092273,0.19834,0.071114,0.32194,-0.36859,1.0627e-07,-0.048546,0.49924,-0.15172,0.033765
0.26145,0.00021435,-0.19461,0.0062708,-0.042117,0.55779,-0.080405,0.26259,-0.04493,0.53176,-0.043245,0.54728
0.62065,2.9371e-22,-0.22668,0.001399,-0.06374,0.37478,0.13441,0.060348,0.039204,0.58537,-0.020721,0.77314
0.10132,0.15764,-0.25245,0.00035734,0.14878,0.03741,-0.21093,0.0030011,-0.19427,0.0063625,-0.1259,0.078697
0.36485,1.46e-07,-0.17676,0.013197,0.09371,0.19141,0.095737,0.18194,0.13757,0.054512,0.11931,0.095804
0.010419,0.88476,-0.088986,0.21486,0.17299,0.01532,-0.093618,0.19185,-0.06999,0.32966,-0.15588,0.029128
-0.41955,9.3074e-10,0.20806,0.0034302,-0.10449,0.14498,-0.35103,4.5468e-07,-0.037341,0.60333,0.11856,0.097924
-0.056587,0.43082,-0.12239,0.087457,-0.02868,0.68987,-0.36639,1.2816e-07,-0.091536,0.20196,-0.17831,0.012402
0.25039,0.00040077,-0.035876,0.61763,-0.0064628,0.92837,0.16043,0.02469,-0.064835,0.36661,0.055761,0.43759
-0.047142,0.51174,-0.1336,0.061937,0.002628,0.97084,-0.056569,0.43097,-0.15459,0.030512,-0.29153,3.3865e-05
0.23428,0.00094935,0.003119,0.96539,-0.010178,0.88741,0.3974,8.0573e-09,0.16604,0.020029,0.087284,0.2238
-0.32473,3.424e-06,-0.023783,0.74074,-0.0062122,0.93114,-0.53382,7.8464e-16,-0.23366,0.00098043,-0.14419,0.043774
0.19972,0.0050073,-0.12357,0.084427,0.20386,0.004158,0.30859,1.0798e-05,-0.13315,0.062812,-0.0092429,0.89769
-0.14822,0.038145,0.027426,0.70277,-0.095501,0.18302,-0.0033502,0.96283,-0.0034048,0.96222,-0.10006,0.16292
0.040025,0.57753,-0.070837,0.32383,-0.0087881,0.9027,-0.29866,2.1195e-05,0.032736,0.64876,-0.20217,0.004487
0.34951,5.1378e-07,-0.22415,0.0015865,-0.039379,0.5837,-0.24197,0.00063345,-0.020633,0.77408,0.037707,0.59979
-0.40035,6.0998e-09,0.26914,0.0001365,-0.012879,0.85781,-0.012788,0.85881,0.047283,0.51048,-0.12083,0.091615
0.2562,0.00028941,-0.14941,0.036605,-0.017741,0.80506,-0.12971,0.06999,0.085481,0.23355,0.022844,0.75063
0.038411,0.59298,-0.011279,0.87532,-0.069551,0.33271,0.042063,0.55829,-0.060538,0.39929,-0.11295,0.11497
-0.086407,0.22851,0.028212,0.69467,-0.10006,0.16289,-0.26152,0.00021353,0.068648,0.33904,0.046722,0.51552
0.54314,1.9561e-16,-0.27391,0.00010242,0.085621,0.23278,0.15156,0.033957,0.041356,0.56494,0.053055,0.46019
0.26686,0.00015628,-0.1867,0.0087879,-0.023492,0.7438,-0.12738,0.075209,0.10348,0.14893,-0.023704,0.74156
0.51044,2.1252e-14,-0.11899,0.096692,-0.056401,0.43235,0.39281,1.2362e-08,0.068915,0.33717,0.1727,0.015497
-0.55605,2.6635e-17,0.35336,3.7693e-07,-0.049932,0.48705,-0.40358,4.48e-09,0.011795,0.86967,0.09241,0.19767
-0.089727,0.21105,-0.0004002,0.99556,0.10855,0.1299,0.10346,0.149,0.043388,0.54595,-0.11453,0.10995
-0.20337,0.0042518,-0.089679,0.2113,0.035772,0.61865,-0.28649,4.6848e-05,-0.133,0.063118,-0.21397,0.0026011
0.14772,0.03881,-0.044587,0.5349,0.099819,0.16392,0.34727,6.1393e-07,-0.1854,0.0092806,-0.0185,0.79689
0.063178,0.37901,-0.063297,0.37811,0.085806,0.23177,-0.094859,0.186,-0.012626,0.86057,-0.052689,0.46329
0.51165,1.8033e-14,-0.24988,0.00041231,0.11487,0.1089,0.18441,0.0096691,-0.083009,0.2474,-0.0082869,0.90823
-0.42745,4.1443e-10,0.11179,0.11879,0.0081454,0.90979,-0.2864,4.7105e-05,-0.23898,0.00074263,-0.19211,0.0069875
0.13201,0.065132,0.014603,0.83903,-0.0186,0.79582,-0.017061,0.81239,0.087266,0.2239,0.13902,0.051975
-0.20073,0.004787,0.092512,0.19717,0.16461,0.021134,0.11643,0.10413,-0.19386,0.0064769,0.0065567,0.92733
0.29227,3.2275e-05,-0.1158,0.10604,0.14795,0.0385,-0.047032,0.51273,0.004602,0.94896,0.15384,0.031334
0.14429,0.043626,-0.19542,0.0060517,0.027732,0.69962,-0.13301,0.063091,0.0055119,0.93888,-0.049484,0.49097
-0.21422,0.0025698,0.0067198,0.92553,0.0969,0.17666,-0.1684,0.018302,-0.14969,0.036248,-0.096808,0.17707
0.17714,0.013,-0.11081,0.12205,0.13148,0.066221,-0.01623,0.82138,0.038439,0.59272,-0.014702,0.83795
0.14646,0.040528,-0.076164,0.28868,0.062975,0.38055,0.013053,0.85592,-0.026815,0.70909,-0.037752,0.59935
0.071875,0.31678,-0.11793,0.09971,0.024667,0.73147,0.021842,0.76123,-0.14359,0.044669,-0.025245,0.72542
0.22187,0.0017755,-0.20898,0.0032877,-0.033168,0.64444,0.034036,0.63579,-0.017882,0.80354,-0.028216,0.69464
-0.16495,0.020868,-0.0003978,0.99558,-0.11608,0.10518,-0.34928,5.2333e-07,-0.27256,0.00011114,0.13047,0.06835
0.55891,1.692e-17,-0.12544,0.079789,-0.11331,0.11381,0.17915,0.01199,0.071375,0.32016,0.27719,8.3829e-05
0.54893,8.0841e-17,-0.10999,0.12487,-0.099868,0.16371,0.3627,1.7483e-07,0.028739,0.68926,0.10747,0.13379
-0.50933,2.4715e-14,0.23679,0.00083337,0.0057256,0.93652,-0.15049,0.035252,-0.25161,0.00037459,-0.07906,0.27069
-0.056802,0.42907,-0.008282,0.90828,-0.055779,0.43745,-0.42164,7.525e-10,0.051846,0.47048,-0.049492,0.4909
0.24917,0.00042866,-0.14599,0.041181,0.026699,0.71029,0.18676,0.0087677,-0.2152,0.0024534,-0.21391,0.0026087
0.12816,0.073425,-0.026775,0.7095,0.11884,0.097109,0.40824,2.8557e-09,-0.032525,0.65087,-0.10662,0.1369
-0.1883,0.0082155,0.085126,0.23551,-0.035967,0.61674,-0.31323,7.8172e-06,0.084441,0.23931,-0.21164,0.0029026
-0.41744,1.1509e-09,0.060798,0.39726,-0.039979,0.57797,-0.33295,1.859e-06,-0.16616,0.019936,-0.26402,0.00018461
-0.19953,0.0050499,0.16959,0.017486,-0.074635,0.2985,-0.20697,0.0036068,-0.039523,0.58232,-0.047789,0.50595
-0.12496,0.080964,-0.17872,0.012203,0.14436,0.043512,-0.092215,0.19862,-0.055244,0.44186,-0.29724,2.3297e-05
0.092604,0.19673,0.019519,0.78597,-0.16086,0.024304,-0.10257,0.15257,-0.10685,0.13606,-0.036166,0.61478
-0.21029,0.0030928,0.133,0.063113,-0.076172,0.28863,-0.055697,0.43812,-0.0043872,0.95134,0.044829,0.53269
-0.086372,0.22869,0.010747,0.88116,-0.053034,0.46037,-0.031267,0.66353,-0.28267,5.9641e-05,-0.067955,0.34396
-0.4839,6.7147e-13,0.17827,0.012421,-0.0028219,0.96869,-0.36921,1.0081e-07,-0.044829,0.53269,-0.14735,0.039309
-0.16334,0.022169,0.079667,0.26701,-0.13452,0.060132,-0.27963,7.2092e-05,-0.25119,0.00038338,-0.1533,0.031945
-0.018773,0.79397,-0.1559,0.029105,0.18158,0.010865,-0.11464,0.1096,-0.22557,0.0014784,-0.23919,0.00073426
-0.36174,1.8942e-07,0.23095,0.001127,-0.070204,0.32818,-0.53815,4.1402e-16,-0.028565,0.69104,0.0058868,0.93474
-0.091826,0.20053,-0.028705,0.68961,0.050904,0.4786,0.21734,0.0022141,0.00097551,0.98917,-0.26996,0.00012997
0.31102,9.1209e-06,-0.16217,0.023154,-0.010468,0.88423,0.26131,0.00021613,-0.27684,8.5646e-05,0.1048,0.1438
-0.3904,1.5426e-08,0.23888,0.00074665,-0.10194,0.15511,-0.35674,2.8634e-07,-0.10629,0.13815,-0.043385,0.54598
0.20833,0.0033878,0.0068759,0.9238,0.06338,0.37749,0.4906,2.8892e-13,0.029502,0.68146,0.1278,0.074255
0.48401,6.6287e-13,-0.17033,0.016996,-0.036097,0.61546,0.25168,0.00037314,-0.042777,0.55163,0.016581,0.81757
-0.19464,0.0062635,0.13003,0.069287,0.10971,0.12582,-0.023835,0.74019,-0.026873,0.70849,-0.08508,0.23576
-0.21999,0.0019474,0.031368,0.66251,0.014327,0.84202,-0.21663,0.0022906,-0.0014641,0.98375,-0.067925,0.34417
-0.052904,0.46147,-0.06285,0.3815,-0.095539,0.18285,-0.2981,2.2001e-05,-0.046576,0.51682,-0.099483,0.16535
0.38124,3.5308e-08,-0.14809,0.038313,0.10817,0.13127,0.35442,3.4579e-07,-0.083513,0.24453,0.044474,0.53594
0.028973,0.68687,-0.059154,0.41018,-0.09137,0.20278,-0.13447,0.060228,0.07559,0.29234,0.0050467,0.94403
-0.36409,1.5558e-07,0.12066,0.092057,-0.014495,0.84019,-0.16356,0.021981,0.0075071,0.91683,-0.14777,0.038738
0.45485,2.1231e-11,-0.095282,0.18403,-0.05526,0.44173,0.25388,0.00032993,-0.0080051,0.91133,0.051626,0.47238
0.59728,2.4602e-20,-0.33653,1.4163e-06,0.17586,0.013682,0.30426,1.4529e-05,-0.044904,0.53201,0.044132,0.53909
-0.013344,0.85274,0.046039,0.52168,-0.10406,0.14664,-0.34196,9.3156e-07,0.063673,0.37529,0.28805,4.2388e-05
-0.23708,0.00082062,0.35076,4.6468e-07,-0.1171,0.10213,-6.7582e-06,0.99992,-0.2009,0.0047509,0.040229,0.57559
-0.16315,0.022321,0.24239,0.00061938,-0.12312,0.085589,-0.31735,5.8389e-06,0.092305,0.19818,0.076302,0.28781
-0.11046,0.12326,-0.052665,0.4635,-0.034164,0.63452,-0.079701,0.26681,-0.094782,0.18636,-0.15704,0.027942
0.30599,1.2913e-05,-0.16684,0.019427,-0.077914,0.27771,-0.10465,0.14435,-0.023944,0.73905,0.1646,0.021144
-0.078021,0.27705,-0.0058496,0.93515,0.23482,0.00092312,0.053454,0.45682,1.8244e-05,0.9998,-0.056681,0.43006
-0.060483,0.39972,0.0065052,0.9279,0.029474,0.68174,0.13001,0.06933,0.077683,0.27914,-0.1114,0.12008
-0.10028,0.16196,-0.033645,0.63967,-0.047377,0.50964,-0.35296,3.8929e-07,-0.088163,0.21915,-0.035163,0.62464
-0.09652,0.17837,-0.051128,0.47667,-0.015108,0.83354,-0.11504,0.10835,0.039133,0.58605,0.090366,0.20781
0.34242,8.9926e-07,-0.087376,0.22331,0.0067021,0.92572,0.32518,3.3137e-06,-0.082406,0.25086,0.050773,0.47973
-0.49812,1.0966e-13,0.1039,0.14728,-0.024963,0.72837,-0.15946,0.025586,-0.19467,0.0062533,-0.24985,0.00041295
0.23176,0.0010814,-0.05832,0.41682,0.075619,0.29216,0.18489,0.0094769,-0.10964,0.12609,0.091771,0.2008
0.14275,0.045937,0.05444,0.44855,-0.13679,0.055894,-0.099533,0.16514,0.046884,0.51405,0.032684,0.64927
0.23793,0.0007849,-0.19086,0.0073696,-0.088831,0.21567,-0.13171,0.065746,-0.032619,0.64992,0.11663,0.10354
0.087237,0.22405,0.039924,0.5785,0.057074,0.42686,0.237,0.0008242,-0.05568,0.43826,-0.036948,0.60716
0.078691,0.27293,-0.062479,0.38432,0.040612,0.57196,-0.0814,0.25671,0.0043526,0.95172,-0.044503,0.53568
0.36151,1.9303e-07,-0.32259,4.002e-06,0.083547,0.24434,0.018231,0.79979,-0.12155,0.089673,-0.064711,0.36754
0.30033,1.8956e-05,-0.16706,0.019265,0.078293,0.27537,0.31762,5.7249e-06,-0.077504,0.28026,-0.18033,0.011431
0.46646,5.5532e-12,0.0097334,0.8923,-0.10555,0.14094,0.37301,7.2709e-08,0.053222,0.45878,-0.030055,0.67582
-0.070384,0.32694,-0.045179,0.52949,-0.0073164,0.91893,-0.4316,2.6872e-10,-0.028661,0.69007,0.04906,0.4947
